epoch,train_loss,train_acc,val_loss,val_acc,val_auc,lr
1,0.9769401960372924,0.59,0.626607274055481,0.687,0.742256,0.0001
2,0.6144485549926758,0.67275,0.4965514390468597,0.757,0.8470519999999999,9.999728588359285e-05
3,0.5339480938911438,0.73975,0.42933381485939026,0.823,0.8930079999999999,9.998914383200485e-05
4,0.46573845100402833,0.78375,0.4143048446178436,0.826,0.8965920000000001,9.997557473810371e-05
5,0.4647875924110413,0.7855,0.3750982074737549,0.839,0.916852,9.995658008989348e-05
6,0.42238517427444455,0.8085,0.35144459509849546,0.843,0.9241199999999999,9.993216197035139e-05
7,0.4016452195644379,0.82775,0.3374471323490143,0.864,0.9292480000000001,9.990232305719943e-05
8,0.3824767315387726,0.8325,0.3070095900297165,0.874,0.9377599999999999,9.986706662261065e-05
9,0.36240687465667726,0.84475,0.293290433883667,0.881,0.94754,9.982639653285045e-05
10,0.35342358946800234,0.84725,0.3140289224386215,0.875,0.93988,9.978031724785244e-05
11,0.3607066900730133,0.843,0.34446947467327116,0.873,0.9386160000000001,9.972883382072951e-05
12,0.3271074631214142,0.862,0.3613778610229492,0.871,0.933984,9.96719518972196e-05
13,0.32675105273723604,0.866,0.31213072669506076,0.885,0.9463799999999999,9.960967771506664e-05
14,0.31397284650802615,0.87625,0.2873405961990356,0.892,0.947404,9.954201810333643e-05
15,0.3141277594566345,0.86475,0.5100778715610504,0.848,0.915394,9.94689804816679e-05
16,0.32884237051010135,0.856,0.2566955071687698,0.897,0.9555560000000001,9.93905728594593e-05
17,0.30218458008766175,0.87475,0.25659724271297457,0.891,0.958788,9.930680383498997e-05
18,0.295491044998169,0.88,0.3339982167482376,0.882,0.9403640000000001,9.921768259447744e-05
19,0.2943830077648163,0.87475,0.24522768568992614,0.898,0.961672,9.912321891107008e-05
20,0.2749260518550873,0.88275,0.28038096153736114,0.899,0.95334,9.902342314377522e-05
21,0.2980578064918518,0.8815,0.2793975196480751,0.893,0.9532079999999999,9.891830623632336e-05
22,0.2866088471412659,0.88225,0.2904146970510483,0.89,0.950368,9.880787971596798e-05
23,0.29560007715225217,0.87225,0.25294745224714277,0.897,0.959384,9.869215569222141e-05
24,0.27456989550590516,0.88325,0.24082119166851043,0.903,0.960716,9.857114685552697e-05
25,0.2809967622756958,0.87775,0.27124968719482423,0.909,0.9588000000000001,9.844486647586722e-05
26,0.2580831595659256,0.88775,0.3117905330657959,0.908,0.958144,9.831332840130885e-05
27,0.2641958875656128,0.8875,0.24276176154613494,0.907,0.9645799999999999,9.817654705648406e-05
28,0.2792916029691696,0.88575,0.32018033671379087,0.906,0.955644,9.803453744100867e-05
29,0.27086821269989014,0.88725,0.2530594205856323,0.91,0.960448,9.788731512783731e-05
30,0.25961036896705625,0.89025,0.24460620796680452,0.913,0.962928,9.773489626155569e-05
31,0.2787786362171173,0.88075,0.2525627784729004,0.908,0.9655,9.75772975566101e-05
32,0.24452990651130677,0.89925,0.2726072598695755,0.902,0.962936,9.741453629547449e-05
33,0.24785701346397399,0.89075,0.234898756980896,0.917,0.965584,9.72466303267553e-05
34,0.2564378640651703,0.89125,0.21832237690687178,0.91,0.968696,9.707359806323415e-05
35,0.24577489352226256,0.8975,0.2329874534010887,0.908,0.967304,9.689545847984861e-05
36,0.23891114962100982,0.90125,0.3145434105396271,0.896,0.954258,9.671223111161146e-05
37,0.24556255090236664,0.90075,0.2683564180135727,0.899,0.959004,9.652393605146843e-05
38,0.24099631786346434,0.90525,0.25053884625434875,0.902,0.9648159999999999,9.633059394809473e-05
39,0.23244470286369323,0.902,0.26580146020650863,0.906,0.963928,9.613222600363077e-05
40,0.23240318715572358,0.9,0.20861076629161834,0.918,0.974476,9.592885397135706e-05
41,0.22882186317443848,0.90525,0.21705914396047593,0.917,0.9726440000000001,9.572050015330873e-05
42,0.2237177597284317,0.911,0.23642211186885834,0.897,0.9678840000000001,9.550718739782988e-05
43,0.21853946101665497,0.9145,0.21737965840101242,0.913,0.9708519999999999,9.528893909706796e-05
44,0.224469220161438,0.91125,0.24249957370758057,0.907,0.971196,9.506577918440858e-05
45,0.2049140065908432,0.91775,0.2390605478286743,0.912,0.9714400000000001,9.483773213185093e-05
46,0.2109342178106308,0.91275,0.26974229896068574,0.917,0.965676,9.46048229473242e-05
47,0.21191775077581407,0.91775,0.21725025242567061,0.918,0.9746920000000001,9.436707717194512e-05
48,0.21360396444797516,0.9125,0.2593720932006836,0.901,0.962212,9.41245208772171e-05
49,0.20936368560791016,0.9215,0.2400213913321495,0.911,0.971812,9.387718066217124e-05
50,0.21098284316062926,0.921,0.22514833760261535,0.914,0.974164,9.362508365044939e-05
51,0.20539118313789367,0.914,0.2075967631340027,0.911,0.975284,9.336825748732972e-05
52,0.19246025443077086,0.92175,0.22602910810709,0.915,0.975588,9.310673033669521e-05
53,0.19168247139453887,0.92475,0.30384724187850953,0.912,0.966696,9.284053087794508e-05
54,0.1996048413515091,0.91325,0.2556815742254257,0.913,0.9735259999999999,9.256968830284976e-05
55,0.18388846039772033,0.92525,0.22811836946010589,0.912,0.972996,9.229423231234974e-05
56,0.19264294058084488,0.9245,0.26962802541255954,0.903,0.973952,9.20141931132985e-05
57,0.18364695447683335,0.926,0.2078246037364006,0.918,0.977436,9.172960141514993e-05
58,0.1913181116580963,0.92475,0.19408738005161286,0.917,0.9788479999999999,9.14404884265908e-05
59,0.1890810317993164,0.92475,0.21337083452939987,0.923,0.97328,9.114688585211836e-05
60,0.19204129308462142,0.9275,0.20851399046182634,0.923,0.978556,9.084882588856343e-05
61,0.17943851840496064,0.92975,0.1999029160141945,0.922,0.9779279999999999,9.05463412215599e-05
62,0.1619100361466408,0.93525,0.20621800631284715,0.919,0.980336,9.023946502196018e-05
63,0.172101702272892,0.9315,0.246070631980896,0.905,0.97556,8.992823094219772e-05
64,0.1757131724357605,0.92825,0.18716680884361267,0.929,0.981514,8.961267311259668e-05
65,0.17867678022384645,0.93175,0.2787615218758583,0.921,0.971764,8.929282613762909e-05
66,0.16140792787075042,0.93075,0.2646525202393532,0.92,0.9699819999999999,8.896872509212007e-05
67,0.18184675109386444,0.93275,0.20407808613777162,0.931,0.977368,8.864040551740158e-05
68,0.16212585693597795,0.9345,0.2642258304357529,0.91,0.975612,8.83079034174148e-05
69,0.1580178307890892,0.93725,0.2371410267353058,0.92,0.977832,8.797125525476195e-05
70,0.1669659743309021,0.93275,0.2603149052858353,0.912,0.979804,8.763049794670775e-05
71,0.1638514415025711,0.93775,0.18271000504493715,0.934,0.983544,8.728566886113102e-05
72,0.17377666068077088,0.9325,0.2464065662622452,0.927,0.9774120000000001,8.693680581242684e-05
73,0.16059911340475083,0.9375,0.20973594677448273,0.92,0.979964,8.658394705735987e-05
74,0.17633340594172478,0.93175,0.25371623814105987,0.921,0.975824,8.622713129086892e-05
75,0.15146987628936767,0.9435,0.2540112943649292,0.915,0.980096,8.586639764182376e-05
76,0.15158455842733384,0.93775,0.2228671088218689,0.913,0.978388,8.55017856687341e-05
77,0.17194893783330917,0.93,0.19595441699028016,0.923,0.9835240000000001,8.51333353554116e-05
78,0.14960485869646073,0.93925,0.20986614191532135,0.913,0.982276,8.476108710658513e-05
79,0.15087639701366423,0.941,0.17742399644851684,0.934,0.984012,8.438508174347008e-05
80,0.14542769294977187,0.9395,0.2210943510532379,0.927,0.9826199999999999,8.400536049929169e-05
81,0.15267803829908372,0.941,0.1994454731941223,0.932,0.983,8.362196501476347e-05
82,0.15927320273220538,0.94225,0.2518999880552292,0.92,0.981364,8.323493733352076e-05
83,0.15377138531208037,0.942,0.20533087384700774,0.933,0.9781839999999999,8.284431989751022e-05
84,0.137243670552969,0.94625,0.29774359488487245,0.922,0.97998,8.245015554233555e-05
85,0.1416104374229908,0.94725,0.23989460301399232,0.918,0.980812,8.205248749256013e-05
